ID,pred
25419,0.0018239802493556154
25420,0.01469592909646135
25421,0.0015757814302985132
25422,0.0011764694021017745
25423,0.004625145088054535
25424,0.004626008496549501
25425,0.0020212825774474823
25426,0.011561034482906563
25427,0.39517813336694946
25428,0.003914012273871145
25429,0.13489618114128818
25430,0.03647767199701219
25431,0.06645937905999248
25432,0.011585071171509307
25433,0.0026771350899031667
25434,0.5300355140412316
25435,0.008740811508735551
25436,0.0028044916902750295
25437,0.006085699367371676
25438,0.00339962344088934
25439,0.4415099581685391
25440,0.10260369656604984
25441,0.6896703013361678
25442,0.0013050893863928062
25443,0.0019641294891504612
25444,0.4219429125885498
25445,0.004894528669738161
25446,0.041665253152183127
25447,0.0210551610823103
25448,0.014766788732129174
25449,0.019060144357248912
25450,0.0055419507918231655
25451,0.01858396656992237
25452,0.009139533188673195
25453,0.0028582821918840587
25454,0.6539520669258931
25455,0.006052284977093594
25456,0.004412362662667863
25457,0.6398732300797211
25458,0.7588686127549861
25459,0.027937729197209278
25460,0.033813227689491375
25461,0.0019946247752202647
25462,0.14026545555132397
25463,0.18161953562127015
25464,0.010003534027712643
25465,0.0018876794611506864
25466,0.09613929745339864
25467,0.11607043707976047
25468,0.018939140541733908
25469,0.0009060418572146749
25470,0.009200605849324531
25471,0.0062107560902623805
25472,0.0018356634528612422
25473,0.01861469757153323
25474,0.00682178308027184
25475,0.008989293400717371
25476,0.0019332517522565
25477,0.00512799673970415
25478,0.5394115207694046
25479,0.0037630184803593134
25480,0.009871055257339327
25481,0.021502011227977565
25482,0.007469560769598367
25483,0.002241843373760763
25484,0.052701042100435413
25485,0.5425066264866063
25486,0.14218374515556645
25487,0.0014116379714153293
25488,0.33843998848951634
25489,0.4105430120707239
25490,0.42132020046718016
25491,0.17796711217961655
25492,0.002796549344618764
25493,0.2032618551170639
25494,0.5406956418433986
25495,0.09050906502246621
25496,0.009378738615484052
25497,0.01033772539370464
25498,0.0022139948594994035
25499,0.007623847573990106
25500,0.0029967391363571304
25501,0.005795067017403909
25502,0.05344330835451253
25503,0.0021573662633291323
25504,0.0009993094520131074
25505,0.22998211036715627
25506,0.16068036145548387
25507,0.0012169481731974438
25508,0.0027122290214406076
25509,0.004969037455843231
25510,0.006206852314279394
25511,0.1212959882029792
25512,0.385702504251905
25513,0.009088642031263774
25514,0.0017152279594459345
25515,0.46247457512405077
25516,0.005781102254856451
25517,0.0019462323095322924
25518,0.3281685060569954
25519,0.0036403263410998235
25520,0.2118276230287821
25521,0.005202313678352665
25522,0.002743648967852321
25523,0.2515470082798572
25524,0.0063705949741495686
25525,0.6000153104561937
25526,0.554048325522546
25527,0.04164831241306648
25528,0.0025223539194926823
25529,0.14744401558118186
25530,0.0015783235879624018
25531,0.00712336176659796
25532,0.06422925631705713
25533,0.03608112214542911
25534,0.056775743154765176
25535,0.0668814537689436
25536,0.11393974166060203
25537,0.0008152867070269009
25538,0.018100791147963848
25539,0.7124048087097611
25540,0.3570448440432778
25541,0.20350320504579203
25542,0.0054423855668482065
25543,0.009909828654923186
25544,0.013911642557612219
25545,0.0011404949663019555
25546,0.01152394815919228
25547,0.0029161250842544566
25548,0.08102560591945543
25549,0.0012351199099298478
25550,0.007549354058542583
25551,0.3356062088106204
25552,0.36465374822569574
25553,0.004023928606190588
25554,0.0014830078324079945
25555,0.009555432678364145
25556,0.6313663882083529
25557,0.00481533664115687
25558,0.0015404158201875568
25559,0.001129369192489501
25560,0.035558831924508254
25561,0.43430614883672025
25562,0.002987529357393684
25563,0.00868215486372682
25564,0.5756922204546604
25565,0.004978450146827886
25566,0.01098595494477746
25567,0.021444002341030364
25568,0.6607232555248027
25569,0.013806769245947259
25570,0.0017977646547869548
25571,0.7602177999824444
25572,0.002321979500518329
25573,0.0022980642665672295
25574,0.003146974425167517
25575,0.0032575311435683466
25576,0.008737207496457977
25577,0.011742470897741959
25578,0.0007955778127228252
25579,0.009212667387387057
25580,0.0013183416893286586
25581,0.026084489633676555
25582,0.0014744546537551035
25583,0.5371913573651025
25584,0.003947373100230082
25585,0.7975321614540279
25586,0.0016369913308637873
25587,0.003414152587027886
25588,0.14581066155064776
25589,0.01659956445964276
25590,0.0011641434564252228
25591,0.002077766742973137
25592,0.007499358562901487
25593,0.0014382916060154084
25594,0.09424937093541227
25595,0.5507083692141469
25596,0.33042790261509325
25597,0.002324605812148977
25598,0.24077554271573476
25599,0.005098555153515054
25600,0.0011421155422966331
25601,0.0018719038287593134
25602,0.005847247216759178
25603,0.014758271603256134
25604,0.010053411750886171
25605,0.07703659399115792
25606,0.8344346344896134
25607,0.010314583548916909
25608,0.01045040062522114
25609,0.004105905453052959
25610,0.01883770444748433
25611,0.6901042511009251
25612,0.4016480132766832
25613,0.003341507328285357
25614,0.8163771983417691
25615,0.008315564663643697
25616,0.0026645698067669825
25617,0.001336814463348102
25618,0.4814620532929391
25619,0.024199392426952838
25620,0.02181733436618886
25621,0.01313232779845364
25622,0.08304519824980076
25623,0.007698013988733103
25624,0.21916160286326086
25625,0.20930187344698742
25626,0.0013310063758793828
25627,0.002933445716185506
25628,0.0181254440506714
25629,0.5873012766725872
25630,0.021911924383928638
25631,0.7396759818891403
25632,0.38701049899932494
25633,0.021407292046392905
25634,0.10483907572988897
25635,0.0008355690406546704
25636,0.009783884360557459
25637,0.0041525692178594285
25638,0.08188460007562194
25639,0.0016509791309068742
25640,0.0012876691575505958
25641,0.0017501007001155546
25642,0.040888294768664804
25643,0.0027561170998162306
25644,0.001159224285610334
25645,0.04019753883846763
25646,0.002031982088578576
25647,0.006313658384353503
25648,0.5399405224336997
25649,0.7063973431043631
25650,0.44797637735476786
25651,0.004610465878605905
25652,0.10139499660766663
25653,0.5294297389010335
25654,0.013991955437919382
25655,0.003490002600196282
25656,0.6425267107386607
25657,0.07514591792609943
25658,0.0031569040674724303
25659,0.1392124091855579
25660,0.0025547887038364957
25661,0.004838073882107249
25662,0.03499709645961537
25663,0.6904125885074174
25664,0.015239884654257397
25665,0.004374046437987409
25666,0.2930553413288791
25667,0.010326621469352395
25668,0.012541585242327246
25669,0.05180377074632943
25670,0.2740320575275967
25671,0.12983596186531704
25672,0.0012326846337534767
25673,0.005199018781343991
25674,0.07727483504978538
25675,0.49305683150437474
25676,0.0013210795417526184
25677,0.010774998424136144
25678,0.004177200349925478
25679,0.0293344200687816
25680,0.013850892199281577
25681,0.00821220869164552
25682,0.010806087145135118
25683,0.0519224827289488
25684,0.0013935057371335323
25685,0.0010202962301285171
25686,0.2022710166998924
25687,0.003739860348069242
25688,0.01366775523501601
25689,0.5017570292908864
25690,0.042426638588313005
25691,0.006120934875364806
25692,0.13073942406830713
25693,0.0170750738579818
25694,0.0024197454394709068
25695,0.004927905643947045
25696,0.0069844169811656715
25697,0.06858710360690182
25698,0.013884558697896418
25699,0.0037600980920651323
25700,0.5593221102859047
25701,0.26378986191719284
25702,0.010859106671491387
25703,0.011769805135082387
25704,0.0014632358000758162
25705,0.013575648445578065
25706,0.4033549890471093
25707,0.026817483202934155
25708,0.12413980678444267
25709,0.6086693095973427
25710,0.019511290336911985
25711,0.006579604522428298
25712,0.0010690742721749572
25713,0.023923034885531526
25714,0.40173682051904186
25715,0.0027903177431134246
25716,0.06707332255510466
25717,0.030575574548475447
25718,0.001430097437203915
25719,0.659065546989871
25720,0.005325715672184151
25721,0.5766100982299489
25722,0.2537095564449757
25723,0.6268541574011927
25724,0.001744687209821759
25725,0.005306478822822975
25726,0.0435339327709486
25727,0.0035781936270453665
25728,0.061800879924811966
25729,0.012617977428517313
25730,0.0030652518480898624
25731,0.0030936568778703937
25732,0.0031529829779717725
25733,0.123938421016875
25734,0.03395090387414748
25735,0.018282552312740348
25736,0.03599795041838225
25737,0.010051544318664642
25738,0.8640846321329787
25739,0.003299198127659687
25740,0.03638749990583932
25741,0.003299795637209664
25742,0.023253019582036752
25743,0.0013005089749170394
25744,0.012584851646790745
25745,0.0008679175473537495
25746,0.0023143156852301824
25747,0.005137790400451399
25748,0.8785175320946577
25749,0.6311793649311378
25750,0.005611332827312707
25751,0.008590375835470367
25752,0.1623074925208769
25753,0.027268205469317047
25754,0.1279906503297185
25755,0.10383867550831934
25756,0.007875185377051423
25757,0.10203763372200884
25758,0.8209000918567856
25759,0.024518484065676093
25760,0.4023581564032182
25761,0.03552791206580185
25762,0.8145727257132673
25763,0.001648069465101347
25764,0.005716924503789442
25765,0.001328724701411947
25766,0.014086402419078856
25767,0.3152469742044348
25768,0.0033743874646887605
25769,0.47213160410495264
25770,0.0038413930018010773
25771,0.7381030548782587
25772,0.2864079854790108
25773,0.0022829070159331418
25774,0.004255291027863872
25775,0.09657168337325635
25776,0.4635688657764535
25777,0.007444781244441161
25778,0.13923034113159508
25779,0.3998876745484511
25780,0.8330778418940705
25781,0.006325379083327323
25782,0.6048969132058398
25783,0.0037093875186122297
25784,0.07781715447320872
25785,0.6903462839308958
25786,0.27860553938825705
25787,0.003115167954437563
25788,0.0056775845617699425
25789,0.041274562540595805
25790,0.040402844107388536
25791,0.005527963406287103
25792,0.07751202451686486
25793,0.02394408293911212
25794,0.0017912739656484801
25795,0.868769321081893
25796,0.022671480662299653
25797,0.005809109076936689
25798,0.010406208892201736
25799,0.7297813076794013
25800,0.005013265844025839
25801,0.048207707123883385
25802,0.0008834972297367802
25803,0.005564830495866489
25804,0.15823259772455386
25805,0.0013179887156843358
25806,0.001841099300930308
25807,0.006977892182836236
25808,0.007902276787013742
25809,0.02407228488201195
25810,0.023483911069422547
25811,0.39283206946434285
25812,0.5957364675078164
25813,0.0046516426643927475
25814,0.020069926343512727
25815,0.012845133662048328
25816,0.5026085064905692
25817,0.018095906580677064
25818,0.0028414935216195545
25819,0.007366110433230787
25820,0.006980688206634717
25821,0.005363156909451258
25822,0.001462764561822418
25823,0.6415136721627236
25824,0.1874105227149598
25825,0.011112458560168997
25826,0.008768550756709684
25827,0.0025826209826865032
25828,0.6765982285775548
25829,0.7410987320673262
25830,0.0344179006459734
25831,0.790797879908945
25832,0.000770987358413202
25833,0.03218390450983579
25834,0.8605767375032578
25835,0.004440853190114237
25836,0.0011802828813770546
25837,0.03112212710798019
25838,0.08136420821993219
25839,0.6929433105010223
25840,0.023710124301683573
25841,0.8278999823293434
25842,0.005590881575332858
25843,0.042002987937001676
25844,0.0029935225241824854
25845,0.5431423695730317
25846,0.024092174332474053
25847,0.0017073109734889
25848,0.0015230828374257635
25849,0.015898908357347592
25850,0.003437384375681226
25851,0.017742665787660948
25852,0.015906192575939015
25853,0.10628660623636484
25854,0.0011060715530250276
25855,0.005166064207181252
25856,0.00756736073859364
25857,0.0009437692868370406
25858,0.0009366648482094474
25859,0.12844535106220598
25860,0.0072940276233448885
25861,0.0023387739200001556
25862,0.017848436819870323
25863,0.0042657214639494805
25864,0.0013334844185324268
25865,0.00859057466665623
25866,0.039219617738188564
25867,0.00842081636477124
25868,0.0035996512465750023
25869,0.0030840974644801415
25870,0.03719867452726046
25871,0.0017166925875590274
25872,0.005428223970256666
25873,0.35461853679584115
25874,0.2870368057315812
25875,0.005486173018936416
25876,0.0016298707992436
25877,0.01158771399877453
25878,0.0021424771424187667
25879,0.004502338174507581
25880,0.024397175614527387
25881,0.00435443102535568
25882,0.0013909165791675814
25883,0.0027362110626533032
25884,0.023601180372822682
25885,0.006723012858823994
25886,0.1424690850098304
25887,0.003314083483051135
25888,0.026734172205768382
25889,0.1652898380849551
25890,0.0018525639342022323
25891,0.028979778026896635
25892,0.006163355541193079
25893,0.00328470209158467
25894,0.32162884283606963
25895,0.01270364904203811
25896,0.0016700958216056556
25897,0.06189494630692442
25898,0.0024442364160681546
25899,0.018921450458180413
25900,0.8042877276594125
25901,0.667657204884256
25902,0.006577015047194755
25903,0.005392795541949516
25904,0.103665149509964
25905,0.10155120704771811
25906,0.0018632851172248807
25907,0.00192763456992303
25908,0.0687850511844648
25909,0.41150309404550944
25910,0.0009931254718488825
25911,0.07583969100050704
25912,0.1685717522542935
25913,0.8537493647130591
25914,0.7131741271873128
25915,0.18409156772583288
25916,0.004358267265038093
25917,0.01290529285086969
25918,0.010323887839202708
25919,0.2405227118938304
25920,0.007703880780101614
25921,0.0076506536301524704
25922,0.022325833128754337
25923,0.19420237831512405
25924,0.0050320448947065175
25925,0.023970932761171716
25926,0.0018937665608561916
25927,0.0018556286858575158
25928,0.0013103831027858155
25929,0.8059910769441728
25930,0.006050457977058053
25931,0.009750051749449864
25932,0.0020620623686993275
25933,0.16613891310164805
25934,0.0026715023698379186
25935,0.05051710877146355
25936,0.00521815875348335
25937,0.13327656321933146
25938,0.004499364347440353
25939,0.0026013991426726067
25940,0.003032907244060856
25941,0.0070527655830665975
25942,0.062379847780818856
25943,0.01412814931750068
25944,0.12505580897352359
25945,0.08544739541990291
25946,0.46744639473893584
25947,0.11439985284884595
25948,0.1293458817021248
25949,0.0031154775968716196
25950,0.013719325123480938
25951,0.4752990927969619
25952,0.4674778249103563
25953,0.0029957844537296893
25954,0.0014974102922788596
25955,0.0766699563919315
25956,0.005432981267143259
25957,0.025760341363673927
25958,0.003965119284714398
25959,0.05251589786508045
25960,0.05675016346736082
25961,0.037855016434152636
25962,0.04541239252491792
25963,0.006731025849200172
25964,0.00846836234444039
25965,0.005961736640582763
25966,0.0011529258493611578
25967,0.06260544243864977
25968,0.016334917942847374
25969,0.00784025593071601
25970,0.022462861915781628
25971,0.015509064626786764
25972,0.0009043767086912826
25973,0.0017034863922908345
25974,0.005868479551904928
25975,0.02474867866553427
25976,0.5966380642184766
25977,0.001054523031150641
25978,0.10465243773281285
25979,0.0478054110682646
25980,0.0027598239812624383
25981,0.0012320161025132239
25982,0.7303549142711679
25983,0.08045748536780781
25984,0.2664435273980158
25985,0.001137889983705335
25986,0.08747909095014886
25987,0.6762932314667223
25988,0.7871130796451797
25989,0.004883756411344187
25990,0.0029543741679735483
25991,0.07202411897414715
25992,0.0030887486736328
25993,0.6044492460636647
25994,0.0032494164811696243
25995,0.03382448214566264
25996,0.05579546107072757
25997,0.12097760840274563
25998,0.4352136561782595
25999,0.18829026907985996
26000,0.08245838069698327
26001,0.008837057473793295
26002,0.0029890026315129077
26003,0.8147687642635926
26004,0.0025523924457783176
26005,0.8200936402430422
26006,0.19857504464655681
26007,0.001874727526837893
26008,0.42126903289142154
26009,0.142074507791319
26010,0.12450115684075021
26011,0.006282997573938448
26012,0.0015946473680111795
26013,0.005436476358387584
26014,0.56653426690646
26015,0.0013674127601402627
26016,0.0028679112601759844
26017,0.0033609756707190784
26018,0.006597061146013068
26019,0.658030903557896
26020,0.00263896884572486
26021,0.6364100827343685
26022,0.006742586190295903
26023,0.03579387905216924
26024,0.02523194295230135
26025,0.10166196423411925
26026,0.0028305940046996084
26027,0.004651852712541045
26028,0.001935235538607116
26029,0.019073675678773626
26030,0.0014989279187827029
26031,0.7307285995037356
26032,0.027252430314506325
26033,0.02568679189437038
26034,0.007234579356713676
26035,0.07771837826937177
26036,0.435969403685774
26037,0.005530583541963678
26038,0.15727102487165406
26039,0.0014864182675896156
26040,0.0018320681011901724
26041,0.6680743735826515
26042,0.011705169810850947
26043,0.011098492402109908
26044,0.023363548816934733
26045,0.001794662598622002
26046,0.003736706996031844
26047,0.0011264768283082674
26048,0.0013412359923115767
26049,0.02040997659187379
26050,0.0020380867833227076
26051,0.20787372172057123
26052,0.007679692534767776
26053,0.007031588717762094
26054,0.0006834776862891672
26055,0.0026547370901274896
26056,0.007873528522623378
26057,0.3982629778106431
26058,0.005107522691959873
26059,0.006188718421413707
26060,0.23167952271306733
26061,0.41854319794220524
26062,0.006322104223746547
26063,0.001059002354357086
26064,0.023877706462605362
26065,0.006594384426925548
26066,0.03656521731324278
26067,0.005724928139026785
26068,0.10630437245999333
26069,0.3084321756317553
26070,0.3598535233061677
26071,0.002324930307509295
26072,0.0040195494732904215
26073,0.002311824083506475
26074,0.0619202427460007
26075,0.05912720612420312
26076,0.022579957563018255
26077,0.005112580549476471
26078,0.004947060434033961
26079,0.002953858363120517
26080,0.8832160702363895
26081,0.4995641997705138
26082,0.004748101940719547
26083,0.31688771037982655
26084,0.002262691077376156
26085,0.01802947180335101
26086,0.22635489603292394
26087,0.00833355739916842
26088,0.003153914128666497
26089,0.014715753341098602
26090,0.03477376183287161
26091,0.3249016111560376
26092,0.0035954836529594227
26093,0.0030487829295357516
26094,0.1539094609779498
26095,0.06014601068081671
26096,0.030137231850290946
26097,0.04706420973064422
26098,0.0013416944832212565
26099,0.002534180749327005
26100,0.0014418606335698243
26101,0.009098101582534102
26102,0.002761553668134316
26103,0.879463123553329
26104,0.0012683774839182102
26105,0.2663334579150537
26106,0.007181537945422619
26107,0.12014061751444487
26108,0.18573135748115494
26109,0.002367677643176382
26110,0.0023661690177032195
26111,0.0018976293977727946
26112,0.12078257575504459
26113,0.009730014877829945
26114,0.016099039617196154
26115,0.002540621325601137
26116,0.000899257573280461
26117,0.6079409068126782
26118,0.01430788023243322
26119,0.022404381170960587
26120,0.001044576662511423
26121,0.0014533957161756835
26122,0.0012859000528205836
26123,0.40894190600757996
26124,0.012799093913152948
26125,0.0022332210951505776
26126,0.20913473351490267
26127,0.0012011076001280886
26128,0.001414746303224993
26129,0.03706711490580724
26130,0.1664619752744926
26131,0.45096752838225934
26132,0.003633154185309232
26133,0.008070257265521939
26134,0.6504127807974356
26135,0.7476613569843349
26136,0.0014178750710328856
26137,0.42690916262324724
26138,0.1097516586786543
26139,0.003471178317277393
26140,0.8471943989800469
26141,0.0038723100561251977
26142,0.3915405990909672
26143,0.0021653242590116894
26144,0.002605728860438376
26145,0.0024435719772427115
26146,0.001188041184940052
26147,0.00950516350471407
26148,0.003739027923797153
26149,0.0027005586050580046
26150,0.021236630499351292
26151,0.006731597924193396
26152,0.0011237145424013843
26153,0.005498430865864105
26154,0.0018953013808498855
26155,0.031328685788042474
26156,0.04657735128712329
26157,0.3117000252069514
26158,0.005279423724916988
26159,0.001464609282884469
26160,0.0026381039369830035
26161,0.005899713530291479
26162,0.010636560307554978
26163,0.02485659752853004
26164,0.2136316098603308
26165,0.05266127363481974
26166,0.07333889933194944
26167,0.0029705703992923124
26168,0.008991927406129465
26169,0.8035755385154646
26170,0.0011823549149519298
26171,0.011688316077676819
26172,0.08568927752812024
26173,0.0017759596171728006
26174,0.2031664350289594
26175,0.002105249389258651
26176,0.0014458205099670874
26177,0.015907566099676668
26178,0.00224938821235761
26179,0.007612803194931991
26180,0.001512452021146254
26181,0.03539677792108481
26182,0.007350658361220691
26183,0.5632573578809242
26184,0.0031234848392145812
26185,0.18520473872143872
26186,0.002653876804507253
26187,0.012930318203009255
26188,0.005697048619415843
26189,0.0033546476519803357
26190,0.0052781771649401945
26191,0.008880919789930884
26192,0.005184618003210645
26193,0.18438846900979555
26194,0.002137407641862518
26195,0.36759545743660393
26196,0.0011525647059880463
26197,0.018067583160337748
26198,0.03674115538413406
26199,0.002173498839813086
26200,0.0030863376541463905
26201,0.0014314047537290272
26202,0.003338706957327576
26203,0.006188510360325032
26204,0.004279426610083279
26205,0.2704099630642652
26206,0.0028839030458002865
26207,0.16435512489710552
26208,0.06529300679925318
26209,0.6887648307933991
26210,0.09592869950374122
26211,0.05451569357931061
26212,0.00831423267084135
26213,0.40413134426274133
26214,0.05418910854578276
26215,0.005900869917782954
26216,0.5690034824890551
26217,0.011619759929411416
26218,0.002021933783714056
26219,0.013862033309080613
26220,0.0012759110011849163
26221,0.15386155148738873
26222,0.0517810528329002
26223,0.00431798764120739
26224,0.005864850497553229
26225,0.2219291453243311
26226,0.0008742571998102669
26227,0.0031503783321986806
26228,0.06902697510121665
26229,0.015359529782710563
26230,0.7069816461855621
26231,0.00597794887622158
26232,0.0017724088584175942
26233,0.0027583606601814118
26234,0.5574683073549963
26235,0.029756918642456314
26236,0.08536671428776452
26237,0.0014338562999231322
26238,0.00404061231004234
26239,0.0018555764359712214
26240,0.0014269032172317332
26241,0.004455269812689215
26242,0.06824160389788363
26243,0.001268971941052582
26244,0.6888030805896399
26245,0.003195839501136371
26246,0.0035510188175107093
26247,0.007721024409029188
26248,0.0011634024549413632
26249,0.2802910444837211
26250,0.05463666818128221
26251,0.0012197640529277684
26252,0.0029570267658940346
26253,0.006046246214961774
26254,0.003650814527580093
26255,0.029179376621224152
26256,0.3019275472741391
26257,0.005188662603772654
26258,0.001629661471747778
26259,0.004533770067221344
26260,0.001186462308772775
26261,0.42421956995247917
26262,0.3167529144376625
26263,0.001868320476326821
26264,0.6347242422851047
26265,0.32875854683537364
26266,0.004571038098331376
26267,0.002820843371828869
26268,0.005714091184952302
26269,0.4821286016837246
26270,0.0029805950297069747
26271,0.0020783855351544046
26272,0.10750857308735233
26273,0.0032783150573437157
26274,0.11348536706156613
26275,0.07924009708895893
26276,0.4418353765549
26277,0.6149524954340286
26278,0.005035142509285806
26279,0.5528712055552333
26280,0.2069342089845883
26281,0.15449318541698073
26282,0.34596376273042473
26283,0.005865239496099918
26284,0.6095944740384484
26285,0.23042305425320272
26286,0.005498526196641952
26287,0.006375926166256071
26288,0.11296177763310573
26289,0.0039461289325483815
26290,0.002237641590725559
26291,0.8511521724944894
26292,0.003062561089717321
26293,0.051806359367508534
26294,0.001734839977310745
26295,0.0018603511129129703
26296,0.025946804475933265
26297,0.016309028529100246
26298,0.000975569575815805
26299,0.029984764114072637
26300,0.0037847812480870267
26301,0.000787424758166011
26302,0.003952586876793413
26303,0.012257917596122384
26304,0.0014006615994218456
26305,0.030618373873580552
26306,0.769975369278576
26307,0.0076718407965872095
26308,0.4431342102606758
26309,0.0014734548859784628
26310,0.38197897416627563
26311,0.09706873368415063
26312,0.003255398500001798
26313,0.36302044796577604
26314,0.0011945680970161258
26315,0.06702160927084978
26316,0.002359175814724762
26317,0.0014390208774965065
26318,0.003194163563765417
26319,0.03131880402696111
26320,0.0022884476560281163
26321,0.7241658798751003
26322,0.006194325955955407
26323,0.04720628350817265
26324,0.020485340311291355
26325,0.0019528325553001373
26326,0.01052439758748604
26327,0.349422434169522
26328,0.412160678845
26329,0.001086910339732791
26330,0.014966727485787937
26331,0.012124950727177708
26332,0.03035752829852531
26333,0.002744051822867229
26334,0.004889659244712965
26335,0.0032286411461481465
26336,0.024765766192297443
26337,0.002338935262060985
26338,0.0012951429486318291
26339,0.014814755760001078
26340,0.0033327605139852586
26341,0.004872702493482328
26342,0.0010804750412797028
26343,0.2511502930586188
26344,0.44642252293361284
26345,0.0027142003802517784
26346,0.11204199076897817
26347,0.0862855847345254
26348,0.0031288659447446256
26349,0.7711149878637955
26350,0.2678703479399107
26351,0.0075574997706356365
26352,0.009745713585170079
26353,0.6372956426076601
26354,0.0020390706722060005
26355,0.004046471332467423
26356,0.00302186227537773
26357,0.030123927270344575
26358,0.19371779073726544
26359,0.0014353625062509738
26360,0.004244981268942932
26361,0.44908169402574416
26362,0.14984349464351715
26363,0.024935001284308547
26364,0.0011285666554161108
26365,0.7194229203273611
26366,0.004001583855795831
26367,0.08276556041289504
26368,0.0322227114939857
26369,0.00682421265969167
26370,0.6852308429072844
26371,0.8115588792531506
26372,0.5690115592657248
26373,0.04438787931183829
26374,0.05187080162085291
26375,0.2886873580332123
26376,0.04236134733808032
26377,0.21928222574608092
26378,0.0011888647897713481
26379,0.011804018813139616
26380,0.011434822301741688
26381,0.6789116553708027
26382,0.004948068210969021
26383,0.02391106792040347
26384,0.001590277948611459
26385,0.07188758364610523
26386,0.0066580442022301815
26387,0.0019165415755934643
26388,0.004276569253638932
26389,0.0016141183446204469
26390,0.0012593278694987262
26391,0.0030203209392486432
26392,0.1117649059571981
26393,0.0029555808582974563
26394,0.004099607937850154
26395,0.07944120798602185
26396,0.013848660529615748
26397,0.016854116209016966
26398,0.011768177963250793
26399,0.05516944105230255
26400,0.00403012466784326
26401,0.1329599127850293
26402,0.0012626225627092769
26403,0.8225439453297752
26404,0.008044180975144147
26405,0.025171158677679432
26406,0.0016559308322703762
26407,0.03208042114227461
26408,0.014726967636847624
26409,0.16327791533697017
26410,0.4687488362524908
26411,0.05941396497506925
26412,0.6361742602415277
26413,0.005549570621012939
26414,0.31697778371906327
26415,0.08489858654639573
26416,0.022763485989444457
26417,0.37009919073344927
26418,0.001649934533010762
26419,0.019396155527499313
26420,0.846433776877987
26421,0.0017972923780558794
26422,0.0024996070657992806
26423,0.7067240390902559
26424,0.6383735514867497
26425,0.0022589682994096872
26426,0.0066397354202915315
26427,0.008333481309580393
26428,0.2715931653366917
26429,0.013379858954997811
26430,0.2618936662343014
26431,0.027976894018657644
26432,0.01082724449560973
26433,0.006612288805805002
26434,0.5088751951283023
26435,0.014089962506186614
26436,0.0021359956175577405
26437,0.01116393887324342
26438,0.018726096958210474
26439,0.7711966819158096
26440,0.004204567372882474
26441,0.002042216488029736
26442,0.07512819252037396
26443,0.09521836862481099
26444,0.6840219168922377
26445,0.00832053897024768
26446,0.07523991545275359
26447,0.07040484460359143
26448,0.011558152677798023
26449,0.630277490673102
26450,0.7253274420821879
26451,0.0009173236249885329
26452,0.08363268615768359
26453,0.02312705175638003
26454,0.026094073496133234
26455,0.0016692353977526158
26456,0.05850929131806367
26457,0.5229796143745532
26458,0.0018568993294911865
26459,0.0016711400069414517
26460,0.008239859974578205
26461,0.0012857613828882492
26462,0.001936351602689798
26463,0.004676094535015758
26464,0.0127903361190048
