,ID,pred
175,25493,0.2378317863452914
176,25494,0.39067821906363825
177,25495,0.029848596845550034
178,25496,0.022897407993871764
179,25497,0.03766748599486029
180,25498,0.008784012697493954
181,25499,0.02749576590488149
182,25500,0.011393225912548027
183,25501,0.02352406261943633
184,25502,0.15842478486228673
185,25503,0.018105771611876906
186,25504,0.008736360731643808
187,25505,0.43818084196875545
188,25506,0.03051265154580272
189,25507,0.009005767647667829
190,25508,0.011224517869814186
191,25509,0.017650732754287288
192,25510,0.03676964987119713
193,25511,0.15583777449006034
194,25512,0.1898203099269439
195,25513,0.05021280053922673
196,25514,0.010870860026546164
197,25515,0.5313779340344466
198,25516,0.023705736751599257
199,25517,0.009532484589927432
200,25518,0.41701627947700154
201,25519,0.017646183770991093
202,25520,0.10616975456656554
203,25521,0.029903465172415555
204,25522,0.012828894262351773
205,25523,0.2956784289053949
206,25524,0.01635203386604275
207,25525,0.18857332618483813
208,25526,0.5834638831861946
209,25527,0.1365331761297047
210,25528,0.014228396477676706
211,25529,0.1980406883162883
212,25530,0.011753150409597039
213,25531,0.03237970248097559
214,25532,0.06077991277510609
215,25533,0.07186408219093639
216,25534,0.10035676478866686
217,25535,0.07787643598657788
218,25536,0.1548681366910065
219,25537,0.008258773284195409
220,25538,0.05498749633123846
221,25539,0.6614856974990145
222,25540,0.464327418735691
223,25541,0.3891652034751192
224,25542,0.019890036409845744
225,25543,0.03091967146665915
226,25544,0.030301590458861653
227,25545,0.009418015690259593
228,25546,0.035046538284186836
229,25547,0.01375485495097354
230,25548,0.0771557520481706
231,25549,0.0060151629777222175
232,25550,0.029943511438970952
233,25551,0.11452917362727467
234,25552,0.35415466468257323
235,25553,0.01578776895050673
236,25554,0.008777712728832309
237,25555,0.04466261999332771
238,25556,0.5807256046472691
239,25557,0.015484611816494123
240,25558,0.010218006137249564
241,25559,0.008568816325034272
242,25560,0.048770122912085975
243,25561,0.16962231013175932
244,25562,0.012552513966030148
245,25563,0.034673759655496066
246,25564,0.4422035749214223
247,25565,0.020178006730836234
248,25566,0.04788739818688012
249,25567,0.059995789502971
250,25568,0.7028640474305957
251,25569,0.03343198484694601
252,25570,0.008804753699440086
253,25571,0.7146244143414172
254,25572,0.008491030733537368
255,25573,0.015469725782986886
256,25574,0.010628265361052323
257,25575,0.015067209949387927
258,25576,0.03540138296753747
259,25577,0.048447531735722534
260,25578,0.008676257418633579
261,25579,0.031657754279773076
262,25580,0.0076122535372600015
263,25581,0.052278319636379585
264,25582,0.015922599713159128
265,25583,0.39250242111155076
266,25584,0.016129834647957468
267,25585,0.9102341870554665
268,25586,0.010535005095357977
269,25587,0.017328696482212615
270,25588,0.2232776443390061
271,25589,0.0294104716802408
272,25590,0.007254212776645807
273,25591,0.007602557814342845
274,25592,0.03281012911809011
275,25593,0.007165307323721852
276,25594,0.10302788551281385
277,25595,0.5746487523094254
278,25596,0.33961477124088324
279,25597,0.012614693966596697
280,25598,0.1888969695558849
281,25599,0.021142995145889767
282,25600,0.009174560601861169
283,25601,0.012549997435115012
284,25602,0.03283718091680854
285,25603,0.036894595365117216
286,25604,0.0436198966094075
287,25605,0.06200954012643615
288,25606,0.5875601625617571
289,25607,0.03184956121469521
290,25608,0.013476357404278884
291,25609,0.015610862637346122
292,25610,0.029074760626851544
293,25611,0.639025136846417
294,25612,0.06139709382670918
295,25613,0.021863424319365738
296,25614,0.6690636015226749
297,25615,0.02552591067065796
298,25616,0.009544647125238472
299,25617,0.009407524289819941
300,25618,0.49953859888610164
301,25619,0.07008286739311306
302,25620,0.11061115194305558
303,25621,0.06585639314154204
304,25622,0.0432647466950429
305,25623,0.01267247272972803
306,25624,0.21444377604094733
307,25625,0.2839486026614479
308,25626,0.00862447308071762
309,25627,0.009874999305165114
310,25628,0.021792374451000338
311,25629,0.4895490046768342
312,25630,0.07447883193088946
313,25631,0.666627375348015
314,25632,0.32557243181016854
315,25633,0.018860107899251192
316,25634,0.12594758919430818
317,25635,0.008403492393583442
318,25636,0.039823658823585635
319,25637,0.013255564120604305
320,25638,0.19354725119003222
321,25639,0.008287832271350614
322,25640,0.0064610178178476085
323,25641,0.009238274473639344
324,25642,0.09279165304788536
325,25643,0.013028798624936371
326,25644,0.007888079111997364
327,25645,0.09772549886516928
328,25646,0.010988703705849307
329,25647,0.01507067925940336
330,25648,0.525614209593721
331,25649,0.5505947877331783
332,25650,0.4121245052817203
333,25651,0.014837861648477724
334,25652,0.18549444402379556
335,25653,0.5268999092457711
336,25654,0.08180200344846396
337,25655,0.011224517869814186
338,25656,0.5822716005140954
339,25657,0.11406565485781385
340,25658,0.01747378457606523
341,25659,0.02888818763347115
342,25660,0.009775075950596167
343,25661,0.02059899841467283
344,25662,0.03086798769960214
345,25663,0.43021734411051127
346,25664,0.04388092460403269
347,25665,0.015401930962460257
348,25666,0.09927354498440435
349,25667,0.009922774607738482
350,25668,0.03931710088917105
351,25669,0.10745969622861005
352,25670,0.24623407380281567
353,25671,0.07860921819596768
354,25672,0.00883990651884824
355,25673,0.007854545301749826
356,25674,0.018828175326462717
357,25675,0.525524082551219
358,25676,0.006774676324436926
359,25677,0.03628938766765606
360,25678,0.01783792769893995
361,25679,0.06765316606715786
362,25680,0.02567568972690874
363,25681,0.01380336640429483
364,25682,0.03789390638989054
365,25683,0.13372589514590913
366,25684,0.01603479588281869
367,25685,0.00579219840208295
368,25686,0.23078503603698658
369,25687,0.011613373087337288
370,25688,0.024540933280805366
371,25689,0.18342975775852516
372,25690,0.06240273155247281
373,25691,0.022736870883958153
374,25692,0.1741396949422463
375,25693,0.03380041693420551
376,25694,0.0173065674157525
377,25695,0.020648714946618584
378,25696,0.03832711067219595
379,25697,0.23139251452193343
380,25698,0.04685637750526917
381,25699,0.017054405205214215
382,25700,0.05598407886534051
383,25701,0.26856010483821735
384,25702,0.042843904365313636
385,25703,0.03661262479000506
386,25704,0.01189609195181857
387,25705,0.04881833367553931
388,25706,0.5749228149189262
389,25707,0.07325355757670922
390,25708,0.07628030106973248
391,25709,0.6221823451006784
392,25710,0.03787888750578131
393,25711,0.035444117671010675
394,25712,0.008464481217959872
395,25713,0.0589812384523158
396,25714,0.23248137797508975
397,25715,0.015737889432097144
398,25716,0.04301982583564335
399,25717,0.06187268175806369
400,25718,0.008492423100300225
401,25719,0.8130024234110146
402,25720,0.011780398150330924
403,25721,0.43360971568824663
404,25722,0.2619338745983176
405,25723,0.639829666404745
406,25724,0.01671450362389536
407,25725,0.02076363469525654
408,25726,0.06240557551119541
409,25727,0.018927981852415933
410,25728,0.09274949938456141
411,25729,0.0093998234255794
412,25730,0.01887165689369367
413,25731,0.015698359405508348
414,25732,0.00837841906422443
415,25733,0.13891308444228267
416,25734,0.03383505580233241
417,25735,0.04263823923828028
418,25736,0.038651328236145595
419,25737,0.028998233691734578
420,25738,0.7759097833524435
421,25739,0.019657153270988187
422,25740,0.06035838887823917
423,25741,0.009490673656654259
424,25742,0.029388974428666847
425,25743,0.005631178043249486
426,25744,0.03162317500523914
427,25745,0.005348202869551097
428,25746,0.01355123340823985
429,25747,0.03454892206778315
430,25748,0.771535755929194
431,25749,0.8115736741708708
432,25750,0.023087318898547943
433,25751,0.010028100943463347
434,25752,0.03971807157668887
435,25753,0.014524013382653158
436,25754,0.06222190341861534
437,25755,0.02491757391076344
438,25756,0.028593615505626443
439,25757,0.17958529157760367
440,25758,0.9296390594903299
441,25759,0.06863001350841505
442,25760,0.29000874106880054
443,25761,0.06104940597251518
444,25762,0.6694887231782166
445,25763,0.010765138856259331
446,25764,0.0415328074844911
447,25765,0.00812155969650671
448,25766,0.042605427988539994
449,25767,0.177537618751488
450,25768,0.01501450058084079
451,25769,0.3328958331635829
452,25770,0.013788841866996563
453,25771,0.8152865351810185
454,25772,0.21907064954920605
455,25773,0.01618317962233662
456,25774,0.01594391093771849
457,25775,0.07744741200978061
458,25776,0.44340228899333406
459,25777,0.016510583249628476
460,25778,0.1687646415393652
461,25779,0.5268670438572548
462,25780,0.7906309241119548
463,25781,0.028954278504312404
464,25782,0.6911365489469043
465,25783,0.00962512103742839
466,25784,0.038982098153019014
467,25785,0.5913657919492394
468,25786,0.27461819708953267
469,25787,0.016291718299828076
470,25788,0.013443608052624192
471,25789,0.044841051133532366
472,25790,0.04684890403035918
473,25791,0.016814924854782747
474,25792,0.07141754069933938
475,25793,0.042540874936421995
476,25794,0.007183804150737785
477,25795,0.7713255473196935
478,25796,0.06229200881615658
479,25797,0.029416471417947707
480,25798,0.050393759579826905
481,25799,0.7844661584323187
482,25800,0.020003034553689306
483,25801,0.05982451697523835
484,25802,0.006082861562512576
485,25803,0.014521457729073404
486,25804,0.07531338786288648
487,25805,0.01015144284085412
488,25806,0.017956808096831946
489,25807,0.05115156943301145
490,25808,0.021878822019773602
491,25809,0.03383408691976226
492,25810,0.02585475619885851
493,25811,0.42485856876704564
494,25812,0.32724527947823034
495,25813,0.014348854223293166
496,25814,0.045444879230757275
497,25815,0.0351963966714552
498,25816,0.6380727958257751
499,25817,0.016556273063635874
500,25818,0.009379682295834071
501,25819,0.018245580288812156
502,25820,0.0379045633523538
503,25821,0.008679265601399767
504,25822,0.012179015212298866
505,25823,0.24405292495086123
506,25824,0.1759715744607545
507,25825,0.03697022859458694
508,25826,0.04046215556078348
509,25827,0.016984475975496478
510,25828,0.7648549969701225
511,25829,0.7301602214509338
512,25830,0.056982603717656614
513,25831,0.9189601782632342
514,25832,0.006112852047267139
515,25833,0.0863341652929949
516,25834,0.7796101606388879
517,25835,0.019166657959254832
518,25836,0.008839161265691807
519,25837,0.01822069191365152
520,25838,0.09502923857564702
521,25839,0.6186585153664003
522,25840,0.0248033953000754
523,25841,0.900855903564836
524,25842,0.019742026910249233
525,25843,0.05365809499418735
526,25844,0.019556438372512662
527,25845,0.4918458214683678
528,25846,0.03290729917630599
529,25847,0.01129184679837761
530,25848,0.008027075098024047
531,25849,0.039648281930275205
532,25850,0.014461643889242969
533,25851,0.07098101739383805
534,25852,0.045023282312389244
535,25853,0.1208371016186306
536,25854,0.00685811145646129
537,25855,0.01670976104361898
538,25856,0.03269014347484676
539,25857,0.004985502218627877
540,25858,0.006050681427733469
541,25859,0.13818141743108342
542,25860,0.019966381570979217
543,25861,0.021056222588946318
544,25862,0.024656300307116723
545,25863,0.017989165108786207
546,25864,0.01043844913036383
547,25865,0.01769342365227469
548,25866,0.07003598085433906
549,25867,0.029180307745206583
550,25868,0.011451272408817355
551,25869,0.016978487227718702
552,25870,0.0586110585130014
553,25871,0.007451671251260445
554,25872,0.016272598987601035
555,25873,0.44239076227762286
556,25874,0.302145671704904
557,25875,0.014721231863441691
558,25876,0.01058200515169539
559,25877,0.03910266538076238
560,25878,0.008066433423725372
561,25879,0.011760269856271691
562,25880,0.06852830528601281
563,25881,0.011535145045146654
564,25882,0.010418745177673645
565,25883,0.01134343957346138
566,25884,0.05443417818737753
567,25885,0.03293791441881354
568,25886,0.1637405947135355
569,25887,0.01855487076298389
570,25888,0.026801015758547625
571,25889,0.035828576261375054
572,25890,0.010499575109816845
573,25891,0.06242338580323585
574,25892,0.026740960578291444
575,25893,0.009346555430693038
576,25894,0.22170402472560027
577,25895,0.05672213983594221
578,25896,0.009325331650417162
579,25897,0.09472384226522192
580,25898,0.011076052316540774
581,25899,0.036070841213174755
582,25900,0.9119060903018109
583,25901,0.8282617394153793
584,25902,0.03890086635384629
585,25903,0.01710104866877283
586,25904,0.1397594383833678
587,25905,0.22651146506365682
588,25906,0.012723762067012106
589,25907,0.00813691824324284
590,25908,0.08574243391116604
591,25909,0.37716447230294187
592,25910,0.0055451721146499424
593,25911,0.041010198027928435
594,25912,0.23851344999436352
595,25913,0.9151976309057364
596,25914,0.7862881408383582
597,25915,0.1366470817564247
598,25916,0.013890581797194768
599,25917,0.02796739442545576
600,25918,0.018068947693670442
601,25919,0.039604005147525816
602,25920,0.02454519694072568
603,25921,0.02466857841548505
604,25922,0.055848939078253244
605,25923,0.13581734131306863
606,25924,0.023067622603515272
607,25925,0.09909858752302836
608,25926,0.008044099670760071
609,25927,0.008123876742867603
610,25928,0.008965280522902047
611,25929,0.8314565461886234
612,25930,0.02790519788021526
613,25931,0.025486646080751615
614,25932,0.014145614978479578
615,25933,0.17003131991244103
616,25934,0.008235327899586154
617,25935,0.06480455207204255
618,25936,0.022693368823054876
619,25937,0.24224343094959147
620,25938,0.015170609495583302
621,25939,0.018880713873714993
622,25940,0.008276491888952346
623,25941,0.00873508003142459
624,25942,0.0900848982355203
625,25943,0.042037748293741545
626,25944,0.1158121351978786
627,25945,0.27051613656216084
628,25946,0.22268381321639677
629,25947,0.27745578529336223
630,25948,0.12640126184948347
631,25949,0.01929320653594662
632,25950,0.043136450620837735
633,25951,0.1311886267629178
634,25952,0.4183072070877819
635,25953,0.011908999496877926
636,25954,0.011426245514026894
637,25955,0.18523164614196053
638,25956,0.018898410571536482
639,25957,0.04550434348182747
640,25958,0.013109159636402235
641,25959,0.058524490573463483
642,25960,0.08344507404222845
643,25961,0.05803670980653804
644,25962,0.03424188366211815
645,25963,0.027149839588218587
646,25964,0.032007161885700706
647,25965,0.039084248267782944
648,25966,0.01027695709296918
649,25967,0.09083488880979851
650,25968,0.06074316793507403
651,25969,0.01886021439438948
652,25970,0.04113743834609544
653,25971,0.033215119197598834
654,25972,0.008667569616570914
655,25973,0.005478449187941799
656,25974,0.022416991264312763
657,25975,0.06226997439198404
658,25976,0.6244839938956842
659,25977,0.005736086198405353
660,25978,0.04116702178126126
661,25979,0.0710243222449345
662,25980,0.008737814758179573
663,25981,0.006882211330595833
664,25982,0.5706578436668384
665,25983,0.10131396245619192
666,25984,0.28737655888635016
667,25985,0.00673285464726086
668,25986,0.16387140513568857
669,25987,0.7344085099638024
670,25988,0.5120698906734907
671,25989,0.019810729076234875
672,25990,0.012615411795618441
673,25991,0.04940581713274925
674,25992,0.013849417258854198
675,25993,0.7171521502960584
676,25994,0.013822508807782958
677,25995,0.08468706228900819
678,25996,0.01927031324487207
679,25997,0.1513898795372091
680,25998,0.4718899424715129
681,25999,0.2424669241744421
682,26000,0.12392726377834644
683,26001,0.03215888762032561
684,26002,0.017754479439993504
685,26003,0.8970645320526269
686,26004,0.017954396727021812
687,26005,0.36292083653327095
688,26006,0.3057269887252185
689,26007,0.015488006553715773
690,26008,0.22630302155855092
691,26009,0.10980895202140578
692,26010,0.20294590624507722
693,26011,0.02132377391330662
694,26012,0.014044628886681928
695,26013,0.01970861044895398
696,26014,0.6373392476387562
697,26015,0.006113736580585811
698,26016,0.01044893296709944
699,26017,0.010425596958970261
700,26018,0.03652115108921755
701,26019,0.4055409858498064
702,26020,0.011431217662188327
703,26021,0.607417669848841
704,26022,0.033699878252327606
705,26023,0.05960492526293069
706,26024,0.020690136051577688
707,26025,0.09294797731374789
708,26026,0.011982848024593594
709,26027,0.014845424370443798
710,26028,0.012472301275651757
711,26029,0.0640755178834403
712,26030,0.011717552774721779
713,26031,0.23849817368670218
714,26032,0.026523894642123704
715,26033,0.03187456155699032
716,26034,0.05160137334028526
717,26035,0.14159693489696645
718,26036,0.4606749085979512
719,26037,0.020785639989979655
720,26038,0.16738239845470634
721,26039,0.013306110333626789
722,26040,0.012890250584067741
723,26041,0.5162009637461021
724,26042,0.05156916298299079
725,26043,0.04246813956624223
726,26044,0.05254816695211948
727,26045,0.012263412199179187
728,26046,0.025184282616378322
729,26047,0.009202207875510768
730,26048,0.009225076812279518
731,26049,0.06465592379409196
732,26050,0.008124871378804138
733,26051,0.1778589023288553
734,26052,0.025916630909676865
735,26053,0.04467865620375179
736,26054,0.005185439449766092
737,26055,0.01255054125737093
738,26056,0.03277030478481202
739,26057,0.3629570941629586
740,26058,0.02300720982211039
741,26059,0.012015014090411313
742,26060,0.35366292515022263
743,26061,0.4483634846093348
744,26062,0.018969951437383635
745,26063,0.005969120121604908
746,26064,0.044301659872436346
747,26065,0.035315408109736206
748,26066,0.10224554904750459
749,26067,0.03126005948612702
750,26068,0.057299927398925296
751,26069,0.23680303507202854
752,26070,0.10409470015259227
753,26071,0.00975421653518794
754,26072,0.012539409543852664
755,26073,0.012461165877686822
756,26074,0.10638841194347103
757,26075,0.10808048735418288
758,26076,0.0579189922312634
759,26077,0.022610517876879427
760,26078,0.023196929050209248
761,26079,0.013091976125035855
762,26080,0.8415397441108834
763,26081,0.38655760095609093
764,26082,0.02637005116800327
765,26083,0.4161359804999059
766,26084,0.017343350184315934
767,26085,0.05146058102563442
768,26086,0.16867749664304893
769,26087,0.028882176033459883
770,26088,0.014305262818229997
771,26089,0.03812253197478235
772,26090,0.052291505110004015
773,26091,0.47293537074961306
774,26092,0.009468952905027236
775,26093,0.021594371319217417
776,26094,0.21219166354497265
777,26095,0.04172112471416632
778,26096,0.07182199585248535
779,26097,0.09779710063162127
780,26098,0.011194133916829229
781,26099,0.015830030225129924
782,26100,0.008527947787213185
783,26101,0.03863834962590435
784,26102,0.01119409004067338
785,26103,0.9014217404992171
786,26104,0.010434633332103888
787,26105,0.048802222613826836
788,26106,0.027048652522507703
789,26107,0.07110592313500522
790,26108,0.2076888432078413
791,26109,0.0140472186086743
792,26110,0.01731098145707917
793,26111,0.00911996991863771
794,26112,0.09267435076370603
795,26113,0.061349770500090085
796,26114,0.05264519086675667
797,26115,0.015424267910285106
798,26116,0.00814231993920955
799,26117,0.7319818229534143
800,26118,0.04777660166836757
801,26119,0.09026430095240907
802,26120,0.005736086198405353
803,26121,0.008173111816193887
804,26122,0.009268898652099301
805,26123,0.23278101329087597
806,26124,0.07074597909701635
807,26125,0.011912693806932141
808,26126,0.11192965954766389
809,26127,0.007960481292018215
810,26128,0.007057603985382299
811,26129,0.10084543646570088
812,26130,0.18359975651445745
813,26131,0.11878604421572442
814,26132,0.014647184657919792
815,26133,0.03016257138692296
816,26134,0.7582773245536921
817,26135,0.6339740875019281
818,26136,0.013191665792330628
819,26137,0.49491126037183564
820,26138,0.3959354790543817
821,26139,0.008316398773446464
822,26140,0.9146303919445617
823,26141,0.014701281353818737
824,26142,0.48447972402735096
825,26143,0.020811823071400844
826,26144,0.008973837645381929
827,26145,0.013559043469197916
828,26146,0.012049788747777224
829,26147,0.02749438065314132
830,26148,0.025691403871657012
831,26149,0.0107309690545917
832,26150,0.045105163912478353
833,26151,0.015263007078127042
834,26152,0.009817181724019025
835,26153,0.03441233892667805
836,26154,0.013369539873603009
837,26155,0.04980793556760817
838,26156,0.04204347225878977
839,26157,0.08585260545248997
840,26158,0.013589055917511632
841,26159,0.009410048253492237
842,26160,0.014046647719523386
843,26161,0.029572932456211
844,26162,0.04551611994786727
845,26163,0.07601851583383527
846,26164,0.02329683637136665
847,26165,0.05372466605728222
848,26166,0.1779163308192255
849,26167,0.016296359162497994
850,26168,0.019832107514471283
851,26169,0.7653343877637897
852,26170,0.005348202869551097
853,26171,0.07648774679876383
854,26172,0.10016256603250767
855,26173,0.012036139516982285
856,26174,0.26282781912927206
857,26175,0.008877343558104388
858,26176,0.008237356133690504
859,26177,0.060444005065214884
860,26178,0.013373236369007044
861,26179,0.01606790427827686
862,26180,0.010926664985046776
863,26181,0.0749742889442972
864,26182,0.024035228958343393
865,26183,0.5426127914628339
866,26184,0.01221005991017076
867,26185,0.025688462355357006
868,26186,0.010345849384098375
869,26187,0.03225883492900733
870,26188,0.014421620988006848
871,26189,0.009513084786526476
872,26190,0.013207706846064893
873,26191,0.005311796481462461
874,26192,0.03823327168634591
875,26193,0.18260304812493863
876,26194,0.0077025509474966366
877,26195,0.414855398480183
878,26196,0.008554832747509943
879,26197,0.0433764042065798
880,26198,0.08546084251260468
881,26199,0.014339164749195303
882,26200,0.01929320653594662
883,26201,0.013847895287492583
884,26202,0.012010542235697792
885,26203,0.030093193628065163
886,26204,0.0170441999044387
887,26205,0.12440262970711144
888,26206,0.016901080350853488
889,26207,0.08528687421216738
890,26208,0.06037307761443379
891,26209,0.5462419545470103
892,26210,0.15096266409853037
893,26211,0.07710996887635271
894,26212,0.023620422046148618
895,26213,0.26963181596569136
896,26214,0.09658125777990448
897,26215,0.029643072526108198
898,26216,0.6964676337113774
899,26217,0.062472595270311744
900,26218,0.013965329357558924
901,26219,0.05950519653959512
902,26220,0.009077276780277107
903,26221,0.16961414722465828
904,26222,0.30064866041155985
905,26223,0.011890716518530811
906,26224,0.010079345774631498
907,26225,0.2503351045311319
908,26226,0.008983615812379038
909,26227,0.0118534861098349
910,26228,0.09997054651136415
911,26229,0.032907698363623616
912,26230,0.35952722097653106
913,26231,0.020259949000247933
914,26232,0.009075623592374897
915,26233,0.006780184805889227
916,26234,0.5439123850713959
917,26235,0.04539878602386487
918,26236,0.13021715219703947
919,26237,0.007011757324808055
920,26238,0.013109159636402235
921,26239,0.011953287854333765
922,26240,0.00877815008972484
923,26241,0.019858479578297335
924,26242,0.09977801239382532
925,26243,0.011660594287990277
926,26244,0.7517336897438834
927,26245,0.008053926123532392
928,26246,0.01809927754637041
929,26247,0.034617379806473336
930,26248,0.008480552253503547
931,26249,0.3450141243988489
932,26250,0.062189044432499514
933,26251,0.006850864054010169
934,26252,0.011947511614617207
935,26253,0.01726451803860289
936,26254,0.030200676087338743
937,26255,0.042948422272487685
938,26256,0.10009381676045931
939,26257,0.009135520919520126
940,26258,0.014610242433140446
941,26259,0.011528928742945333
942,26260,0.008238824547306444
943,26261,0.33968168563754725
944,26262,0.4081644947475709
945,26263,0.008313464155473212
946,26264,0.8312667328004342
947,26265,0.5017005159428486
948,26266,0.01904174229905014
949,26267,0.013521373199059222
950,26268,0.01988230953348474
951,26269,0.40648948213177283
952,26270,0.01889951725589644
953,26271,0.008673974593409354
954,26272,0.09800814507088652
955,26273,0.013850894115924077
956,26274,0.05351264472659296
957,26275,0.11694402227744764
958,26276,0.47079465317168434
959,26277,0.6688064877927699
960,26278,0.014062612166431822
961,26279,0.42574987580678303
962,26280,0.3242132273975313
963,26281,0.08084021297814448
964,26282,0.3986743732787981
965,26283,0.019048887523390623
966,26284,0.8116114530782791
967,26285,0.26531833580999076
968,26286,0.023946543374447068
969,26287,0.013956927082883366
970,26288,0.03739882853490823
971,26289,0.018117530885348142
972,26290,0.015979548393545998
973,26291,0.9364624816405868
974,26292,0.011539309491430222
975,26293,0.047140921728340356
976,26294,0.010811568039639282
977,26295,0.010769566100626005
978,26296,0.04068246806442395
979,26297,0.06923809327343816
980,26298,0.005972499507808785
981,26299,0.048535688135890084
982,26300,0.01864493816498297
983,26301,0.00642582913149217
984,26302,0.012235269627627937
985,26303,0.030567360440419373
986,26304,0.007890923653472038
987,26305,0.05179188303195107
988,26306,0.5811122153411412
989,26307,0.026336386501993013
990,26308,0.4861676642598661
991,26309,0.00970653088166286
992,26310,0.5019889108681457
993,26311,0.10206633197624453
994,26312,0.016800665438504683
995,26313,0.34467566058122506
996,26314,0.006191780294615906
997,26315,0.08588056978178464
998,26316,0.007421926790023296
